project_scale_tier,project_complexity_tier,planned_budget,planned_duration,scope_variability_index,stakeholder_multiplicity_index,financial_uncertainty,technical_uncertainty,environmental_uncertainty,planning_maturity_score,contract_type,contingency_buffer_ratio,team_experience_score,supplier_dependency_index,regulatory_complexity_score,cost_overrun_pct,schedule_overrun_pct
small,low,3413114.532022229,159.57127789651474,0.10703914591524974,0.10723059512677252,0.40951519985256013,0.3249429110430646,0.16328281540699496,0.7032860048693059,target_cost,0.015022619684636224,0.7848988784096153,0.673985992779502,0.41434835568451184,-0.11016483759878225,-0.1219450550448912
small,low,2394172.8404517802,39.985800301306504,0.4348562199157602,0.5567913973489678,0.10959674562223935,0.0476161664185598,0.1170578545017879,0.930225624498981,hybrid_other,0.10128076694205025,0.4975626613958769,0.5443615550104942,0.5446953966797788,-0.11144742730815702,-0.1633222122143176
small,moderate,1242990.550416505,125.93176349042821,0.39642490266223496,0.29950521259873125,0.4516169494764882,0.4277808095069856,0.5839980789169756,0.22871424178190627,fixed_price,0.5175465373435602,0.8617945599414253,0.6792667104533149,0.33672248481999995,0.019258821515618998,-0.024061073577446638
medium,high,2047365.7910301585,143.51593432142906,0.37426110529247547,0.5757013280086627,0.41084840770733533,0.19360751059930487,0.514731115157723,0.7768076896829406,target_cost,,0.744910438236554,0.2607490135014108,0.4635916652513445,-0.06921337097508379,-0.11643359683446892
large,high,23020533.372502387,207.48784303650683,0.491371746743661,0.7604570203889469,0.9671686670800064,0.3433364331263393,0.541399902595636,0.3012548270809015,fixed_price,0.2350320703316679,0.6280456285663014,0.3257720452302583,0.31858328194546176,0.09431850199898088,0.15603564351960947
large,high,,341.9339841778381,0.4191930554476708,0.5986339409813343,0.4217925891028412,0.5293829185496196,0.4224383150580693,0.8699738438033161,target_cost,0.7175119604971686,0.9118685533105915,0.1702733309187956,0.42125365567294926,-0.0426971075868984,-0.04440452858832384
medium,moderate,6054969.559735123,267.9982682465732,0.1549098274188249,0.4797145342243663,0.7339545120024995,0.5020840812357723,0.48819912941997506,0.5812561856388954,target_cost,0.1341406558856958,,0.3891427068543263,0.3266303638977305,0.025671250538339154,0.015788096448333025
medium,moderate,11035332.775523305,248.55335546082023,0.22483536643368243,0.4681757971251297,0.13212665090078385,0.10328520773486707,0.39205251833410126,0.8876477856137849,fixed_price,0.2116720098603076,0.5370949722995512,0.2679755268572006,0.3009492250518876,-0.10480639389633446,-0.04280544924201854
small,high,2142188.7645458016,94.25037335413424,0.36911679934221675,0.42079363904609,0.4022137906934133,0.4611240724365249,0.17611308718708446,0.8306473084927724,fixed_price,0.20685206131954156,0.8633051163528676,0.6912181834402173,0.08872040479509509,-0.1437224163779297,-0.13218165878519364
large,low,57643863.59116612,424.23874962889903,0.23454752731087936,0.33499871600752085,0.014553036505937943,0.15778804056754975,0.20669699505257144,0.9516327380588914,cost_reimbursable,0.12063160863269505,0.8018076142410974,0.6566594375216077,0.6201614630643797,0.03233676961791463,0.03571787846750654
large,low,25304361.048388824,422.9386611282401,0.273391551796536,0.08080446297237653,0.4809714047392906,0.118205338798766,0.391932256488467,0.9681683932340828,cost_reimbursable,0.29451268319327506,0.6291351154590876,0.2372514726699604,0.10409477281383082,0.024916604205297916,-0.007603876671965431
large,moderate,37624263.64012415,288.6028414145987,0.6424913875725418,0.22361046113264466,0.5878029543842018,0.18500500064382852,0.06200269761828359,0.6989184136391754,cost_reimbursable,0.17550332853288797,0.7433163932045075,0.11618043567929189,0.3549489396338251,0.09499471213879147,0.0613513782279704
large,moderate,38380506.044194885,226.50517202383833,0.132190576454235,0.350122964681545,0.4750826980092715,0.43212239269309416,0.5625926582708766,0.7365953976102931,target_cost,0.608056994349341,0.5159555394012929,0.2517771945676712,0.10781455439893313,0.001265227673642881,-0.0561990353700135
medium,low,15884160.469475586,127.21853905212669,1e-06,0.2859195196194335,0.16741563281780603,0.20873130066494433,0.2191559821720684,0.7902602129166494,hybrid_other,,0.478437960237636,0.547284977310044,0.297800788634634,-0.07487901002751322,-0.058065502233476306
large,low,12146463.32124383,417.85786530627985,0.37237208904316926,0.46984009946486677,0.03404593920134106,0.32672374059692644,0.192201738850577,0.7610044840268526,fixed_price,0.11127920439441087,0.6931787051918424,0.5867341952103154,0.15603146426481415,-0.04876876770959411,-0.019947177572940553
large,moderate,23245629.579023864,293.87111137024993,0.52945899640205,0.29444696638674284,0.7576052973752785,0.424016022204825,0.4622525945063744,0.6607529978779443,hybrid_other,0.2488128143131512,0.8071550364177976,0.08756161902899379,0.4624415164680772,0.0418749348700682,0.02933741998971768
small,high,3082428.674183839,65.46575045761853,0.1792740712524329,0.5080859021441896,0.19216653065613631,0.5825889044528666,0.6838020967813216,0.4946997865868286,fixed_price,0.06870372898035558,0.6536770617206813,0.3805480015746856,0.20605588020833288,-0.06102524760064938,-0.04290152567060956
large,high,65914313.057928704,152.33086000394798,0.4126337030419623,0.5316392321586708,0.42614899433053904,0.4266836502929424,,0.6190969792438165,hybrid_other,0.4203299200428386,0.41860262956320526,0.17187754909920247,0.490493954394736,0.1285869226937992,0.09141738140343762
small,low,2246394.8192690043,138.75816265451084,0.12517673202774288,0.3099962803613909,0.4693787353005785,0.30197103428958594,0.3249491727957864,0.7292706079078066,target_cost,0.14442666010254512,0.6954852288718911,0.20308354414526683,0.07367585034066654,-0.1313074991910776,-0.1685457438115288
large,high,25337443.36463011,240.15598052594814,0.3910474245481158,0.765630417225688,0.395731167409045,0.5514665965336478,0.5984978981420079,1.0,target_cost,0.21311886456201937,0.6874696927169304,0.26076479914331596,0.29525690971038493,-0.009520903981462357,0.010426538434310061
large,low,43736849.89293356,341.09297779125495,0.13442518238206444,0.6345940027132546,0.09847275174866868,0.32693516518529653,0.05589451316216407,0.9222209839560205,target_cost,0.33810511073819194,0.875624845143591,0.6252336980017846,0.4417575929032843,-0.040023401618036664,-0.08137981688537158
small,low,3114955.396375124,163.34797852041433,0.09181896885709767,0.2937208473996813,0.2640094933616376,0.39576679375009743,0.1808658055001922,0.945605892058893,fixed_price,0.2677072049310274,0.7313308948494258,0.13320282498174188,0.43003335418540156,-0.15000000000000008,-0.18
medium,high,6034333.257319012,97.16690881953272,0.30937222637931083,0.648470538775368,0.44964295044774283,0.40762361490168925,0.4416965317797483,0.5715415255528112,target_cost,0.23671990374084154,0.483940908041355,0.08043384860841239,,-0.01376837457148129,-0.05097853547486
small,low,2354313.6573322257,,0.4251337533670376,0.49539488790502445,0.07214161551044702,0.2797504549005658,0.4234913735771944,0.7243707752867536,fixed_price,0.20295436072175796,0.9402234587865111,0.1314707009115468,0.4184896615936887,-0.10367473351042206,-0.09929735992888682
large,low,54508879.690036744,279.1424825236346,0.310133381366472,0.5406032829155969,0.5922603052868153,1e-06,0.010833893276024478,0.7729963856842794,fixed_price,0.09616069380683243,0.6258260320654427,0.3486417814592465,0.7513368463411152,0.030419047404618833,-0.02134425645086232
large,low,78848486.49897845,347.89376154558863,0.29091993125910726,0.36424210875790813,0.2769585961347667,0.0975781054669347,1e-06,0.9054326033286988,cost_reimbursable,0.49236937244157486,0.8059380995759167,0.29066675952544185,0.34787546322956997,0.020220953629373373,0.01404992515366388
medium,moderate,10704283.846571833,269.25637681256535,,0.32617910068192923,0.40420613013993206,0.17400959218807405,0.6260850574802879,1.0,cost_reimbursable,0.2716934421055707,0.7145593672926376,0.3989993484418863,0.6001097109533187,0.05366051921387989,-0.002153639492256174
large,moderate,30187914.68518624,175.60186012906613,0.20000925031821076,0.648274338261315,0.23373074964833127,0.44582488072073534,,0.7477778965755146,target_cost,0.08816105270162712,0.388462010344422,0.46935835223639966,0.44106246578559205,0.04548245531882483,0.046719898302729226
small,low,1927782.4457804258,124.95069000096316,0.12226104715188163,0.11217808597554885,0.23954092559553963,0.31382565096977344,0.3037744667652272,0.35844695400550786,cost_reimbursable,0.15877710395506386,0.9232703974682497,0.4098116350442436,0.4982184568085476,-0.02197615424800557,0.022261696744451335
small,moderate,2649406.4976836857,150.29642489227456,0.11219598560782709,0.5247829004447262,0.2462384806716868,0.5773361505575584,0.26711128857962624,0.9029969086276357,fixed_price,0.4747967922379043,0.5412230162028028,0.5986513219853438,0.0820534800463816,-0.0865549451293646,-0.08963746264703217
medium,low,7600031.931848546,152.23862245184318,0.31835562066249784,0.4085696205798919,0.18398607527441993,0.3485525756674943,0.2579671832555533,0.830311930244855,fixed_price,0.365645024298178,0.5873350376117202,0.38608245257181456,,-0.11680159503055851,-0.07746036860072318
small,low,2188250.7962976624,94.16242369930376,0.18575729980130995,0.1915455946254231,0.3869595356619994,0.2856482998021317,0.1148082347080101,0.8918656276133421,target_cost,0.07659075124965592,0.7599484665921729,0.17212220180558407,0.225954231663476,-0.15000000000000002,-0.17999999999999997
medium,low,4197099.890326828,193.90721037252513,0.03783621886607616,,0.5883527760308014,0.28669190189246696,0.1637976490045183,0.7191198870185607,target_cost,0.0974445256065197,0.8558951954889997,0.4760928489396812,,-0.11874412515212535,-0.16119538114094395
small,moderate,,114.19720600944247,0.4156226911049055,0.14270221143977685,0.15127083140747624,0.3273801550682366,0.060371246705555937,0.693816556427674,cost_reimbursable,0.11029303805993657,0.6773370705833818,0.03891829342409418,0.29951425742825877,-0.0799112525859139,-0.06590663047387703
medium,low,4021252.349807324,207.04601079681936,0.0867818629235917,0.16601878506019419,0.3420810008765599,0.11178740287314078,0.0339979641581204,0.6780210446767261,fixed_price,0.23981166928254022,0.8846670033464061,0.38253619137861067,0.17027116063758668,-0.11204453736827431,-0.10689708025447378
medium,low,5811224.619871433,205.30818886907016,0.14863519430283245,0.14061007568936884,0.3783768101621495,,0.19876975790031137,0.8067070781634851,target_cost,0.09947214925536083,0.18901867494551172,0.6921925807756614,0.4522679338160197,-0.018017001976184263,0.011656256805055366
large,moderate,31038796.986280814,201.78667555246048,0.5350283321431164,0.1417932100307971,0.47402556844909205,0.3463856412632947,0.20188446806306398,0.5094522571011972,fixed_price,0.3050447244714321,0.5635073494283801,0.16325854872565984,0.2378594790093115,0.0038379116011407204,0.07771617396773474
small,moderate,5583426.296466837,147.83645057993192,0.48485923462465413,0.3912001101839817,0.12552975444800102,0.6179294909996403,0.3079316476060864,0.2857573341952815,hybrid_other,0.11068467164572361,0.7086609085137642,0.45188097859548954,0.6211369001528894,0.09822174787585297,0.11737144974388418
large,moderate,23681503.25166669,476.6170150244972,0.4792491148203067,0.320835389032743,0.11114539531186743,0.47374205811573233,0.14729568138393503,0.809197078473947,fixed_price,0.13239594355510353,0.789380848035197,0.08830285558886107,0.13764495237220273,-0.06960366351195654,-0.05318925317405081
medium,low,5145698.99310549,176.69642683531583,0.47596747380881615,,0.15953917295916684,0.3198748748783488,0.2689066765634806,0.7593097744969055,target_cost,,0.5233874796347914,0.3361106015361915,0.5143234748776188,-0.08018811873716386,-0.09800409040082446
small,high,1488940.2793735631,54.725943137201234,0.5686511304112077,0.4590055131565,0.5589678211912291,0.793549811472125,0.481575303006743,0.5963177803793557,fixed_price,0.247860237818642,0.38603876070365234,0.3118302564286185,,-0.04477878287726781,0.007146755578177196
medium,moderate,17237995.17281598,156.66373883904683,0.4215340233376776,0.5203581229949306,0.6495998962352272,0.4031559739468561,0.1047774905250208,,fixed_price,0.1445369715540445,0.8403760927664476,0.08003551891413982,0.2534192215598653,0.020208575361603375,0.08046448888565692
medium,low,1685511.3766924962,177.28566369315354,0.27890462266798993,0.3242116039066685,0.008410391570548334,0.20912271539525829,0.3370479756707184,0.6089841612107643,fixed_price,0.20304296813672432,0.5787326915848907,0.32330020941871596,0.38591686151891513,-0.09084139232920621,-0.130106035371914
small,moderate,1177113.9949572277,62.93861616910585,0.32190447593502197,0.55157988498238,0.4830042868987435,0.5446361694089462,0.2726130572612529,0.7598141584930637,cost_reimbursable,0.07964761554317983,0.5729926220500013,0.5690719771468857,0.2116950360233104,-0.01283907500342147,-0.052640468629430476
medium,moderate,30107056.238175776,142.01671679335237,0.7743358492285283,0.4656094617567822,0.1378975481975716,0.2870801223853479,0.1877912724745096,0.8869144101690031,target_cost,0.09452937327877807,0.4652913427934389,0.46458955792532086,0.43136584810654216,-0.0016914110651130682,-0.03471725429009105
small,moderate,2695943.1883333432,56.61377017763464,0.23879114587657108,0.2688025373103592,0.7290606805393662,0.1939996817776757,0.26654971627818663,0.6780826379238525,cost_reimbursable,0.22834473761081542,0.8115485130547916,0.9011211431886511,0.2252249589226857,-0.05923403278758761,-0.07816806818034089
small,high,1115583.1452053592,126.83878745654657,0.17427355835467362,0.5136914288094454,0.3406196257493499,0.4084231380360494,0.6388645772723761,0.6365685734870732,target_cost,0.2657383964226739,0.5734780144169626,0.7372562570493673,,-0.10413834874654493,-0.0941721656083251
medium,moderate,7118464.8505936805,175.27954964904873,0.13320489955186574,0.26127246378191843,0.5450590658755696,0.18823434603131992,0.3126202225713759,0.8943357461406303,fixed_price,0.18250834219210965,,0.5829462900667082,0.7183621144388751,-0.09530961370286976,-0.09826751811987766
medium,low,7535052.626978891,84.91805511982844,0.28281568461054324,0.006179932095318405,0.16432427026257904,0.3806091816725358,0.08513599609301561,0.5832947608182557,hybrid_other,0.24563286531794618,0.6592811682269196,0.49907333644806173,0.4312758806782929,-0.028682580238627894,-0.07595990068638914
large,moderate,45808724.75933618,343.9808353510941,0.49825834362918187,0.20656543551585096,0.7641482252406558,0.11568530541861004,0.11496898915541848,0.7420982036003925,cost_reimbursable,0.6203088233373952,0.7783175095273124,0.30250342279212356,0.2774376643465353,0.05785252867089621,0.034795691635361115
small,moderate,5160484.567442597,97.26083800240754,0.002550119377330476,0.36940454623173,0.3651730963457014,0.46887281776011985,0.3135119770250553,0.6210357790593947,fixed_price,0.318833227470281,0.8384157700771363,0.19522145846966887,0.6513566339393831,-0.06824589476824117,-0.09821673222805295
large,high,36108789.64961211,367.44208452398016,0.5308198029744948,0.7062230230157143,0.40088655681664953,0.6021335084823012,0.3218866755334479,0.7383205805622058,cost_reimbursable,0.09751432171743771,0.646588870832513,0.12499725975195217,0.5830885793154955,0.12405856685615217,0.18435024757570997
